taxon_id,chr,length,name,assembly
570508,NC_011499,10225,Helicobacter_pylori_P12_570508,pHPP12
592205,NC_012973,1576758,Helicobacter_pylori_B38_592205,chr
765963,NC_014555,1629557,Helicobacter_pylori_PeCan4_765963,chr
765963,NC_014556,8712,Helicobacter_pylori_PeCan4_765963,pHPPC4
765962,NC_014560,1658051,Helicobacter_pylori_SJM180_765962,chr
382638,NC_008229,1553927,Helicobacter_acinonychis_str__Sheeba_382638,chr
382638,NC_008230,3661,Helicobacter_acinonychis_str__Sheeba_382638,pHac1
936155,NC_014810,1672681,Helicobacter_felis_ATCC_49179_936155,chr
679897,NC_013949,1578097,Helicobacter_mustelae_12198_679897,chr
273121,NC_005090,2110355,Wolinella_succinogenes_DSM_1740_273121,chr
367737,NC_009850,2341251,Arcobacter_butzleri_RM4018_367737,chr
572480,NC_014166,3192235,Arcobacter_nitrofigilis_DSM_7299_572480,chr
235279,NC_004917,1799146,Helicobacter_hepaticus_ATCC_51449_235279,chr
326298,NC_007575,2201561,Sulfurimonas_denitrificans_DSM_1251_326298,chr
1002804,NC_015670,52076,Helicobacter_bizzozeronii_CIII_1_1002804,phbz1
1002804,NC_015674,1755458,Helicobacter_bizzozeronii_CIII_1_1002804,chr
525898,NC_013512,2306351,Sulfurospirillum_deleyianum_DSM_6946_525898,chr
360107,NC_009713,3678,Campylobacter_hominis_ATCC_BAA_381_360107,pCH4
360107,NC_009714,1711273,Campylobacter_hominis_ATCC_BAA_381_360107,chr
709032,NC_014754,118585,Sulfuricurvum_kujiense_DSM_16994_709032,pSULKU01
709032,NC_014755,71513,Sulfuricurvum_kujiense_DSM_16994_709032,pSULKU02
709032,NC_014756,51014,Sulfuricurvum_kujiense_DSM_16994_709032,pSULKU03
709032,NC_014762,2574824,Sulfuricurvum_kujiense_DSM_16994_709032,chr
709032,NC_014763,3421,Sulfuricurvum_kujiense_DSM_16994_709032,pSULKU04
563040,NC_014506,2153198,Sulfurimonas_autotrophica_DSM_16294_563040,chr
598659,NC_012115,1676444,Nautilia_profundicola_AmH_598659,chr
749222,NC_014935,2101285,Nitratifractor_salsuginis_DSM_16511_749222,chr
387092,NC_009662,1877931,Nitratiruptor_sp__SB155_2_387092,chr
387093,NC_009663,2562277,Sulfurovum_sp__NBC37_1_387093,chr
420247,NC_009515,1853160,Methanobrevibacter_smithii_ATCC_35061_420247,chr
547558,NC_014002,2012424,Methanohalophilus_mahii_DSM_5219_547558,chr
523846,NC_014658,1243342,Methanothermus_fervidus_DSM_2088_523846,chr
406327,NC_009634,1720048,Methanococcus_vannielii_SB_406327,chr
456320,NC_014222,1936387,Methanococcus_voltae_A3_456320,chr
880724,NC_015562,1854197,Methanotorris_igneus_Kol_5_880724,chr
243232,NC_000909,1664970,Methanocaldococcus_jannaschii_DSM_2661_243232,chr
243232,NC_001732,58407,Methanocaldococcus_jannaschii_DSM_2661_243232,plargeECE
243232,NC_001733,16550,Methanocaldococcus_jannaschii_DSM_2661_243232,psmallECE
368407,NC_009051,2478101,Methanoculleus_marisnigri_JR1_368407,chr
323259,NC_007796,3544738,Methanospirillum_hungatei_JF_1_323259,chr
269797,NC_007349,36358,Methanosarcina_barkeri_str__Fusaro_269797,p1
269797,NC_007355,4837408,Methanosarcina_barkeri_str__Fusaro_269797,chr
192952,NC_003901,4096345,Methanosarcina_mazei_Go1_192952,chr
188937,NC_003552,5751492,Methanosarcina_acetivorans_C2A_188937,chr
990316,NC_015416,3008626,Methanosaeta_concilii_GP6_990316,chr
990316,NC_015430,18019,Methanosaeta_concilii_GP6_990316,pGP6
349307,NC_008553,1879471,Methanosaeta_thermophila_PT_349307,chr
224325,NC_000917,2178400,Archaeoglobus_fulgidus_DSM_4304_224325,chr
272569,NC_006396,3131724,Haloarcula_marismortui_ATCC_43049_272569,chrI
272569,NC_006397,288050,Haloarcula_marismortui_ATCC_43049_272569,chrII
272569,NC_006389,33303,Haloarcula_marismortui_ATCC_43049_272569,pNG100
272569,NC_006390,33452,Haloarcula_marismortui_ATCC_43049_272569,pNG200
272569,NC_006391,39521,Haloarcula_marismortui_ATCC_43049_272569,pNG300
272569,NC_006392,50060,Haloarcula_marismortui_ATCC_43049_272569,pNG400
272569,NC_006393,132678,Haloarcula_marismortui_ATCC_43049_272569,pNG500
272569,NC_006394,155300,Haloarcula_marismortui_ATCC_43049_272569,pNG600
272569,NC_006395,410554,Haloarcula_marismortui_ATCC_43049_272569,pNG700
64091,NC_002607,2014239,Halobacterium_sp__NRC_1_64091,chr
64091,NC_002608,365425,Halobacterium_sp__NRC_1_64091,pNRC200
64091,NC_001869,191346,Halobacterium_sp__NRC_1_64091,pNRC100
478009,NC_010364,2000962,Halobacterium_salinarum_R1_478009,chr
478009,NC_010366,147625,Halobacterium_salinarum_R1_478009,pPHS1
478009,NC_010367,40894,Halobacterium_salinarum_R1_478009,pPHS4
478009,NC_010368,284332,Halobacterium_salinarum_R1_478009,pPHS3
478009,NC_010369,194963,Halobacterium_salinarum_R1_478009,pPHS2
309800,NC_013964,437906,Haloferax_volcanii_DS2_309800,pHV3
309800,NC_013965,6359,Haloferax_volcanii_DS2_309800,pHV2
309800,NC_013966,635786,Haloferax_volcanii_DS2_309800,pHV4
309800,NC_013967,2847757,Haloferax_volcanii_DS2_309800,chr
309800,NC_013968,85092,Haloferax_volcanii_DS2_309800,pHV1
416348,NC_012028,525943,Halorubrum_lacusprofundi_ATCC_49239_416348,chr2
416348,NC_012029,2735295,Halorubrum_lacusprofundi_ATCC_49239_416348,chr1
416348,NC_012030,431338,Halorubrum_lacusprofundi_ATCC_49239_416348,pHLAC01
348780,NC_007426,2595221,Natronomonas_pharaonis_DSM_2160_348780,chr
348780,NC_007427,130989,Natronomonas_pharaonis_DSM_2160_348780,pPL131
348780,NC_007428,23486,Natronomonas_pharaonis_DSM_2160_348780,pPL23
186497,NC_003413,1908256,Pyrococcus_furiosus_DSM_3638_186497,chr
273075,NC_002578,1564906,Thermoplasma_acidophilum_DSM_1728_273075,chr
339860,NC_007681,1767403,Methanosphaera_stadtmanae_DSM_3091_339860,chr
190192,NC_003551,1694969,Methanopyrus_kandleri_AV19_190192,chr
644295,NC_014253,2242317,Methanohalobium_evestigatum_Z_7303_644295,chr
644295,NC_014254,163915,Methanohalobium_evestigatum_Z_7303_644295,pMETEV01
547559,NC_013922,3751858,Natrialba_magadii_ATCC_43099_547559,chr
547559,NC_013923,378348,Natrialba_magadii_ATCC_43099_547559,pNMAG01
547559,NC_013924,254950,Natrialba_magadii_ATCC_43099_547559,pNMAG02
547559,NC_013925,58487,Natrialba_magadii_ATCC_43099_547559,pNMAG03
259564,NC_007955,2575032,Methanococcoides_burtonii_DSM_6242_259564,chr
272844,NC_000868,1765118,Pyrococcus_abyssi_GE5_272844,chr
272844,NC_001773,3444,Pyrococcus_abyssi_GE5_272844,pGT5
267377,NC_005791,1661137,Methanococcus_maripaludis_S2_267377,chr
402880,NC_009135,1780761,Methanococcus_maripaludis_C5_402880,chr
402880,NC_009136,8285,Methanococcus_maripaludis_C5_402880,pMMC501
426368,NC_009637,1772694,Methanococcus_maripaludis_C7_426368,chr
444158,NC_009975,1744193,Methanococcus_maripaludis_C6_444158,chr
679901,NC_015676,2138444,Methanosalsum_zhilinae_DSM_4017_679901,chr
419665,NC_009635,1569500,Methanococcus_aeolicus_Nankai_3_419665,chr
273116,NC_002689,1584804,Thermoplasma_volcanium_GSS1_273116,chr
70601,NC_000961,1738505,Pyrococcus_horikoshii_OT3_70601,chr
679926,NC_014507,2843290,Methanoplanus_petrolearius_DSM_11571_679926,chr
589924,NC_013849,2196266,Ferroglobus_placidus_DSM_10642_589924,chr
391623,NC_014804,2010078,Thermococcus_barophilus_MP_391623,chr
391623,NC_015471,54159,Thermococcus_barophilus_MP_391623,pTBMP1
485914,NC_013201,221862,Halomicrobium_mukohataei_DSM_12286_485914,pHmuk01
485914,NC_013202,3110487,Halomicrobium_mukohataei_DSM_12286_485914,chr
693661,NC_015320,1901943,Archaeoglobus_veneficus_SNP6_693661,chr
469382,NC_014729,2820544,Halogeometricum_borinquense_DSM_11551_469382,chr
469382,NC_014731,339010,Halogeometricum_borinquense_DSM_11551_469382,pHBOR02
469382,NC_014732,194834,Halogeometricum_borinquense_DSM_11551_469382,pHBOR04
469382,NC_014735,362194,Halogeometricum_borinquense_DSM_11551_469382,pHBOR01
469382,NC_014736,210350,Halogeometricum_borinquense_DSM_11551_469382,pHBOR03
469382,NC_014737,17535,Halogeometricum_borinquense_DSM_11551_469382,pHBOR05
543526,NC_013743,3889038,Haloterrigena_turkmenica_DSM_5511_543526,chr
543526,NC_013744,698495,Haloterrigena_turkmenica_DSM_5511_543526,pHTUR01
543526,NC_013745,413648,Haloterrigena_turkmenica_DSM_5511_543526,pHTUR02
543526,NC_013746,180781,Haloterrigena_turkmenica_DSM_5511_543526,pHTUR03
543526,NC_013747,171943,Haloterrigena_turkmenica_DSM_5511_543526,pHTUR04
543526,NC_013748,71062,Haloterrigena_turkmenica_DSM_5511_543526,pHTUR05
543526,NC_013749,15815,Haloterrigena_turkmenica_DSM_5511_543526,pHTUR06
573063,NC_014122,1328194,Methanocaldococcus_infernus_ME_573063,chr
579137,NC_013407,1746329,Methanocaldococcus_vulcanius_M7_579137,chr
579137,NC_013408,10704,Methanocaldococcus_vulcanius_M7_579137,pMETVU01
579137,NC_013409,4704,Methanocaldococcus_vulcanius_M7_579137,pMETVU02
263820,NC_005877,1545895,Picrophilus_torridus_DSM_9790_263820,chr
573064,NC_013156,1485061,Methanocaldococcus_fervens_AG86_573064,chr
573064,NC_013157,22190,Methanocaldococcus_fervens_AG86_573064,pMEFER01
634498,NC_013790,2937203,Methanobrevibacter_ruminantium_M1_634498,chr
410358,NC_008942,1804962,Methanocorpusculum_labreanum_Z_410358,chr
572546,NC_013741,1560622,Archaeoglobus_profundus_DSM_5631_572546,chr
572546,NC_013742,2801,Archaeoglobus_profundus_DSM_5631_572546,pArcpr01
187420,NC_000916,1751377,Methanothermobacter_thermautotrophicus_str__Delta_H_187420,chr
79929,NC_014408,1634695,Methanothermobacter_marburgensis_str__Marburg_79929,chr
79929,NC_014409,4440,Methanothermobacter_marburgensis_str__Marburg_79929,pMTBMA4
519442,NC_013158,3116795,Halorhabdus_utahensis_DSM_12940_519442,chr
647113,NC_015632,14930,Methanothermococcus_okinawensis_IH1_647113,pMETOK01
647113,NC_015636,1662525,Methanothermococcus_okinawensis_IH1_647113,chr
604354,NC_012883,1845800,Thermococcus_sibiricus_MM_739_604354,chr
593117,NC_012804,2045438,Thermococcus_gammatolerans_EJ3_593117,chr
362976,NC_008212,3132494,Haloquadratum_walsbyi_DSM_16790_362976,chr
362976,NC_008213,46867,Haloquadratum_walsbyi_DSM_16790_362976,pPL47
69014,NC_006624,2088737,Thermococcus_kodakarensis_KOD1_69014,chr
523850,NC_011529,1847607,Thermococcus_onnurineus_NA1_523850,chr
342949,NC_015474,1861320,Pyrococcus_sp__NA2_342949,chr
351160,NC_009464,3179916,uncultured_methanogenic_archaeon_RC_I_351160,chr
456442,NC_009712,2542943,Methanoregula_boonei_6A8_456442,chr
439481,NC_013926,1486778,Aciduliprofundum_boonei_T469_439481,chr
797210,NC_015658,436718,Halopiger_xanaduensis_SH_6_797210,pHALXA01
797210,NC_015659,68763,Halopiger_xanaduensis_SH_6_797210,pHALXA03
797210,NC_015666,3668009,Halopiger_xanaduensis_SH_6_797210,chr
797210,NC_015667,181778,Halopiger_xanaduensis_SH_6_797210,pHALXA02
795797,NC_014297,2809118,Halalkalicoccus_jeotgali_B3_795797,chr
795797,NC_014298,406285,Halalkalicoccus_jeotgali_B3_795797,p1
795797,NC_014299,363534,Halalkalicoccus_jeotgali_B3_795797,p2
795797,NC_014300,44576,Halalkalicoccus_jeotgali_B3_795797,p3
795797,NC_014301,44459,Halalkalicoccus_jeotgali_B3_795797,p4
795797,NC_014302,23727,Halalkalicoccus_jeotgali_B3_795797,p5
795797,NC_014303,6951,Halalkalicoccus_jeotgali_B3_795797,p6
521011,NC_011832,2922917,Methanosphaerula_palustris_E1_9c_521011,chr
304371,NC_013665,2957635,Methanocella_paludicola_SANAE_304371,chr
644281,NC_013887,1760939,Methanocaldococcus_sp__FS406_22_644281,chr
644281,NC_013888,12197,Methanocaldococcus_sp__FS406_22_644281,pFS01
868131,NC_015574,2546541,Methanobacterium_sp__SWAN_1_868131,chr
868132,NC_015216,2583753,Methanobacterium_sp__AL_21_868132,chr
529709,NC_015680,1716818,Pyrococcus_yayanosii_CH1_529709,chr
1042877,NC_015865,2011320,Thermococcus_sp__4557_1042877,chr
591001,NC_013740,2329769,Acidaminococcus_fermentans_DSM_20731_591001,chr
203120,NC_008496,37367,Leuconostoc_mesenteroides_subsp__mesenteroides_ATCC_8293_203120,pLEUM1
203120,NC_008531,2038396,Leuconostoc_mesenteroides_subsp__mesenteroides_ATCC_8293_203120,chr
203123,NC_008528,1780517,Oenococcus_oeni_PSU_1_203123,chr
278197,NC_008525,1832387,Pediococcus_pentosaceus_ATCC_25745_278197,chr
334413,NC_010371,189163,Finegoldia_magna_ATCC_29328_334413,pFMC
334413,NC_010376,1797577,Finegoldia_magna_ATCC_29328_334413,chr
697329,NC_014824,420706,Ruminococcus_albus_7_697329,pRUMAL01
697329,NC_014825,352646,Ruminococcus_albus_7_697329,pRUMAL02
697329,NC_014826,15907,Ruminococcus_albus_7_697329,pRUMAL03
697329,NC_014827,7420,Ruminococcus_albus_7_697329,pRUMAL04
697329,NC_014833,3685408,Ruminococcus_albus_7_697329,chr
158878,NC_002758,2878529,Staphylococcus_aureus_subsp__aureus_Mu50_158878,chr
158878,NC_002774,25107,Staphylococcus_aureus_subsp__aureus_Mu50_158878,pVRSAp
158879,NC_002745,2814816,Staphylococcus_aureus_subsp__aureus_N315_158879,chr
158879,NC_003140,24653,Staphylococcus_aureus_subsp__aureus_N315_158879,pN315
196620,NC_003923,2820462,Staphylococcus_aureus_subsp__aureus_MW2_196620,chr
282458,NC_002952,2902619,Staphylococcus_aureus_subsp__aureus_MRSA252_282458,chr
282459,NC_002953,2799802,Staphylococcus_aureus_subsp__aureus_MSSA476_282459,chr
282459,NC_005951,20652,Staphylococcus_aureus_subsp__aureus_MSSA476_282459,pSAS
93062,NC_002951,2809422,Staphylococcus_aureus_subsp__aureus_COL_93062,chr
93062,NC_006629,4440,Staphylococcus_aureus_subsp__aureus_COL_93062,pT181
273036,NC_007622,2742531,Staphylococcus_aureus_RF122_273036,chr
451515,NC_007790,3125,Staphylococcus_aureus_subsp__aureus_USA300_FPR3757_451515,pUSA01
451515,NC_007791,4439,Staphylococcus_aureus_subsp__aureus_USA300_FPR3757_451515,pUSA02
451515,NC_007792,37136,Staphylococcus_aureus_subsp__aureus_USA300_FPR3757_451515,pUSA03
451515,NC_007793,2872769,Staphylococcus_aureus_subsp__aureus_USA300_FPR3757_451515,chr
93061,NC_007795,2821361,Staphylococcus_aureus_subsp__aureus_NCTC_8325_93061,chr
359786,NC_009477,30429,Staphylococcus_aureus_subsp__aureus_JH9_359786,pSJH901
359786,NC_009487,2906700,Staphylococcus_aureus_subsp__aureus_JH9_359786,chr
359787,NC_009619,30429,Staphylococcus_aureus_subsp__aureus_JH1_359787,pSJH101
359787,NC_009632,2906507,Staphylococcus_aureus_subsp__aureus_JH1_359787,chr
426430,NC_009641,2878897,Staphylococcus_aureus_subsp__aureus_str__Newman_426430,chr
418127,NC_009782,2880168,Staphylococcus_aureus_subsp__aureus_Mu3_418127,chr
451516,NC_010063,27041,Staphylococcus_aureus_subsp__aureus_USA300_TCH1516_451516,pUSA300HOUMR
451516,NC_010079,2872915,Staphylococcus_aureus_subsp__aureus_USA300_TCH1516_451516,chr
451516,NC_012417,3125,Staphylococcus_aureus_subsp__aureus_USA300_TCH1516_451516,pUSA01-HOU
681288,NC_013450,2824404,Staphylococcus_aureus_subsp__aureus_ED98_681288,chr
681288,NC_013451,1442,Staphylococcus_aureus_subsp__aureus_ED98_681288,pAVY
681288,NC_013452,4440,Staphylococcus_aureus_subsp__aureus_ED98_681288,pT181
681288,NC_013453,17256,Staphylococcus_aureus_subsp__aureus_ED98_681288,pAVX
396513,NC_012121,2566424,Staphylococcus_carnosus_subsp__carnosus_TM300_396513,chr
176280,NC_004461,2499279,Staphylococcus_epidermidis_ATCC_12228_176280,chr
176280,NC_005003,6585,Staphylococcus_epidermidis_ATCC_12228_176280,pSE-12228-06
176280,NC_005004,24365,Staphylococcus_epidermidis_ATCC_12228_176280,pSE-12228-05
176280,NC_005005,17261,Staphylococcus_epidermidis_ATCC_12228_176280,pSE-12228-04
176280,NC_005006,8007,Staphylococcus_epidermidis_ATCC_12228_176280,pSE-12228-03
176280,NC_005007,4679,Staphylococcus_epidermidis_ATCC_12228_176280,pSE-12228-02
176280,NC_005008,4439,Staphylococcus_epidermidis_ATCC_12228_176280,pSE-12228-01
176279,NC_002976,2616530,Staphylococcus_epidermidis_RP62A_176279,chr
176279,NC_006663,27310,Staphylococcus_epidermidis_RP62A_176279,pSERP
279808,NC_007168,2685015,Staphylococcus_haemolyticus_JCSC1435_279808,chr
279808,NC_007169,2300,Staphylococcus_haemolyticus_JCSC1435_279808,pSHaeA
279808,NC_007170,2366,Staphylococcus_haemolyticus_JCSC1435_279808,pSHaeB
279808,NC_007171,8180,Staphylococcus_haemolyticus_JCSC1435_279808,pSHaeC
467705,NC_009785,2196662,Streptococcus_gordonii_str__Challis_substr__CH1_467705,chr
927666,NC_015291,1958690,Streptococcus_oralis_Uo5_927666,chr
388919,NC_009009,2388435,Streptococcus_sanguinis_SK36_388919,chr
391295,NC_009442,2096309,Streptococcus_suis_05ZYH33_391295,chr
391296,NC_009443,2095698,Streptococcus_suis_98HAH33_391296,chr
568814,NC_012923,24579,Streptococcus_suis_BM407_568814,pBM407
568814,NC_012926,2146229,Streptococcus_suis_BM407_568814,chr
218494,NC_012925,2007491,Streptococcus_suis_P1_7_218494,chr
568813,NC_012924,2095898,Streptococcus_suis_SC84_568813,chr
1007064,NC_015433,2028815,Streptococcus_suis_ST3_1007064,chr
264199,NC_006448,1796846,Streptococcus_thermophilus_LMG_18311_264199,chr
299768,NC_006449,1796226,Streptococcus_thermophilus_CNRZ1066_299768,chr
322159,NC_008500,4449,Streptococcus_thermophilus_LMD_9_322159,p1
322159,NC_008501,3361,Streptococcus_thermophilus_LMD_9_322159,p2
322159,NC_008532,1856368,Streptococcus_thermophilus_LMD_9_322159,chr
210007,NC_004350,2030921,Streptococcus_mutans_UA159_210007,chr
511691,NC_013928,2013587,Streptococcus_mutans_NN2025_511691,chr
208435,NC_004116,2160267,Streptococcus_agalactiae_2603V_R_208435,chr
211110,NC_004368,2211485,Streptococcus_agalactiae_NEM316_211110,chr
205921,NC_007432,2127839,Streptococcus_agalactiae_A909_205921,chr
170187,NC_003028,2160842,Streptococcus_pneumoniae_TIGR4_170187,chr
171101,NC_003098,2038615,Streptococcus_pneumoniae_R6_171101,chr
373153,NC_008533,2046115,Streptococcus_pneumoniae_D39_373153,chr
487214,NC_010380,2245615,Streptococcus_pneumoniae_Hungary19A_6_487214,chr
516950,NC_010582,2209198,Streptococcus_pneumoniae_CGSP14_516950,chr
512566,NC_011072,2078953,Streptococcus_pneumoniae_G54_512566,chr
561276,NC_011900,2221315,Streptococcus_pneumoniae_ATCC_700669_561276,chr
525381,NC_014251,2088772,Streptococcus_pneumoniae_TCH8431_19A_525381,chr
488221,NC_012468,2184682,Streptococcus_pneumoniae_70585_488221,chr
488222,NC_012466,2120234,Streptococcus_pneumoniae_JJA_488222,chr
488223,NC_012467,2111882,Streptococcus_pneumoniae_P1031_488223,chr
487213,NC_012469,2112148,Streptococcus_pneumoniae_Taiwan19F_14_487213,chr
574093,NC_014494,2130580,Streptococcus_pneumoniae_AP200_574093,chr
189423,NC_014498,2240045,Streptococcus_pneumoniae_670_6B_189423,chr
160490,NC_002737,1852441,Streptococcus_pyogenes_M1_GAS_160490,chr
186103,NC_003485,1895017,Streptococcus_pyogenes_MGAS8232_186103,chr
198466,NC_004070,1900521,Streptococcus_pyogenes_MGAS315_198466,chr
193567,NC_004606,1894275,Streptococcus_pyogenes_SSI_1_193567,chr
286636,NC_006086,1899877,Streptococcus_pyogenes_MGAS10394_286636,chr
319701,NC_007296,1897573,Streptococcus_pyogenes_MGAS6180_319701,chr
293653,NC_007297,1838554,Streptococcus_pyogenes_MGAS5005_293653,chr
370552,NC_008022,1928252,Streptococcus_pyogenes_MGAS10270_370552,chr
370554,NC_008024,1937111,Streptococcus_pyogenes_MGAS10750_370554,chr
370553,NC_008023,1860355,Streptococcus_pyogenes_MGAS2096_370553,chr
370551,NC_008021,1836467,Streptococcus_pyogenes_MGAS9429_370551,chr
160491,NC_009332,1841271,Streptococcus_pyogenes_str__Manfredo_160491,chr
471876,NC_011375,1815785,Streptococcus_pyogenes_NZ131_471876,chr
486410,NC_012891,2106340,Streptococcus_dysgalactiae_subsp__equisimilis_GGS_124_486410,chr1
552526,NC_011134,2024171,Streptococcus_equi_subsp__zooepidemicus_MGCS10565_552526,chr
553482,NC_012471,2253793,Streptococcus_equi_subsp__equi_4047_553482,chr
40041,NC_012470,2149868,Streptococcus_equi_subsp__zooepidemicus_40041,chr
936154,NC_015558,2143887,Streptococcus_parauberis_KCTC_11537_936154,chr
218495,NC_012004,1852352,Streptococcus_uberis_0140J_218495,chr
226185,NC_004668,3218031,Enterococcus_faecalis_V583_226185,chr
226185,NC_004669,66320,Enterococcus_faecalis_V583_226185,pTEF1
226185,NC_004670,17963,Enterococcus_faecalis_V583_226185,pTEF3
226185,NC_004671,57660,Enterococcus_faecalis_V583_226185,pTEF2
272623,NC_002662,2365589,Lactococcus_lactis_subsp__lactis_Il1403_272623,chr
272622,NC_008503,14041,Lactococcus_lactis_subsp__cremoris_SK11_272622,p1
272622,NC_008504,9554,Lactococcus_lactis_subsp__cremoris_SK11_272622,p2
272622,NC_008505,74750,Lactococcus_lactis_subsp__cremoris_SK11_272622,p3
272622,NC_008506,47208,Lactococcus_lactis_subsp__cremoris_SK11_272622,p4
272622,NC_008507,14206,Lactococcus_lactis_subsp__cremoris_SK11_272622,p5
272622,NC_008527,2438589,Lactococcus_lactis_subsp__cremoris_SK11_272622,chr
416870,NC_009004,2529478,Lactococcus_lactis_subsp__cremoris_MG1363_416870,chr
684738,NC_013656,2598144,Lactococcus_lactis_subsp__lactis_KF147_684738,chr
684738,NC_013657,37510,Lactococcus_lactis_subsp__lactis_KF147_684738,pKF147A
866775,NC_015278,2080974,Aerococcus_urinae_ACS_120_V_Col10a_866775,chr
326423,NC_009725,3918589,Bacillus_amyloliquefaciens_FZB42_326423,chr
692420,NC_014551,3980199,Bacillus_amyloliquefaciens_DSM_7_692420,chr
198094,NC_003997,5227293,Bacillus_anthracis_str__Ames_198094,chr
261594,NC_007530,5227419,Bacillus_anthracis_str___Ames_Ancestor__261594,chr
261594,NC_007322,181677,Bacillus_anthracis_str___Ames_Ancestor__261594,pXO1
261594,NC_007323,94830,Bacillus_anthracis_str___Ames_Ancestor__261594,pXO2
260799,NC_005945,5228663,Bacillus_anthracis_str__Sterne_260799,chr
568206,NC_012577,94875,Bacillus_anthracis_str__CDC_684_568206,pX02
568206,NC_012579,181773,Bacillus_anthracis_str__CDC_684_568206,pX01
568206,NC_012581,5230115,Bacillus_anthracis_str__CDC_684_568206,chr
592021,NC_012655,94830,Bacillus_anthracis_str__A0248_592021,pXO2
592021,NC_012656,181677,Bacillus_anthracis_str__A0248_592021,pXO1
592021,NC_012659,5227419,Bacillus_anthracis_str__A0248_592021,chr
358681,NC_012491,6296436,Brevibacillus_brevis_NBRC_100599_358681,chr
226900,NC_004722,5411809,Bacillus_cereus_ATCC_14579_226900,chr
226900,NC_004721,15274,Bacillus_cereus_ATCC_14579_226900,pBClin15
222523,NC_003909,5224283,Bacillus_cereus_ATCC_10987_222523,chr
222523,NC_005707,208369,Bacillus_cereus_ATCC_10987_222523,pBc10987
288681,NC_006274,5300915,Bacillus_cereus_E33L_288681,chr
288681,NC_007103,466370,Bacillus_cereus_E33L_288681,pE33L466
288681,NC_007104,5108,Bacillus_cereus_E33L_288681,pE33L5
288681,NC_007105,53501,Bacillus_cereus_E33L_288681,pE33L54
288681,NC_007106,8191,Bacillus_cereus_E33L_288681,pE33L8
288681,NC_007107,9150,Bacillus_cereus_E33L_288681,pE33L9
405534,NC_011654,12481,Bacillus_cereus_AH187_405534,pAH187_12
405534,NC_011655,270082,Bacillus_cereus_AH187_405534,pAH187_270
405534,NC_011656,45173,Bacillus_cereus_AH187_405534,pAH187_45
405534,NC_011657,3091,Bacillus_cereus_AH187_405534,pAH187_3
405534,NC_011658,5269030,Bacillus_cereus_AH187_405534,chr
405532,NC_011725,5419036,Bacillus_cereus_B4264_405532,chr
405535,NC_011771,10915,Bacillus_cereus_AH820_405535,pAH820_10
405535,NC_011773,5302683,Bacillus_cereus_AH820_405535,chr
405535,NC_011776,3091,Bacillus_cereus_AH820_405535,pAH820_3
405535,NC_011777,272145,Bacillus_cereus_AH820_405535,pAH820_272
405531,NC_011772,5387334,Bacillus_cereus_G9842_405531,chr
405531,NC_011774,140001,Bacillus_cereus_G9842_405531,pG9842_140
405531,NC_011775,209488,Bacillus_cereus_G9842_405531,pG9842_209
361100,NC_011969,5214195,Bacillus_cereus_Q1_361100,chr
361100,NC_011971,52766,Bacillus_cereus_Q1_361100,pBc53
361100,NC_011973,239246,Bacillus_cereus_Q1_361100,pBc239
572264,NC_012472,5269628,Bacillus_cereus_03BB102_572264,chr
572264,NC_012473,179680,Bacillus_cereus_03BB102_572264,p03BB102_179
637380,NC_014331,181907,Bacillus_cereus_biovar_anthracis_str__CI_637380,pCI-XO1
637380,NC_014332,94469,Bacillus_cereus_biovar_anthracis_str__CI_637380,pCI-XO2
637380,NC_014333,14219,Bacillus_cereus_biovar_anthracis_str__CI_637380,pBAslCI14
637380,NC_014335,5196054,Bacillus_cereus_biovar_anthracis_str__CI_637380,chr
941639,NC_015634,3073079,Bacillus_coagulans_2_6_941639,chr
545693,NC_004604,53865,Bacillus_megaterium_QM_B1551_545693,pBM400
545693,NC_010008,5428,Bacillus_megaterium_QM_B1551_545693,pBM100
545693,NC_010009,9098,Bacillus_megaterium_QM_B1551_545693,pBM200
545693,NC_010010,26587,Bacillus_megaterium_QM_B1551_545693,pBM300
545693,NC_014019,5097129,Bacillus_megaterium_QM_B1551_545693,chr
545693,NC_014023,164406,Bacillus_megaterium_QM_B1551_545693,pBM700
545693,NC_014025,66985,Bacillus_megaterium_QM_B1551_545693,pBM500
545693,NC_014031,99694,Bacillus_megaterium_QM_B1551_545693,pBM600
592022,NC_014103,5097447,Bacillus_megaterium_DSM_319_592022,chr
349520,NC_014483,5394884,Paenibacillus_polymyxa_E681_349520,chr
886882,NC_014622,5731816,Paenibacillus_polymyxa_SC2_886882,chr
886882,NC_014628,510115,Paenibacillus_polymyxa_SC2_886882,pSC2
315750,NC_009848,3704465,Bacillus_pumilus_SAFR_032_315750,chr
649639,NC_014829,4681672,Bacillus_cellulosilyticus_DSM_2522_649639,chr
444177,NC_010381,177642,Lysinibacillus_sphaericus_C3_41_444177,pBsph
444177,NC_010382,4639821,Lysinibacillus_sphaericus_C3_41_444177,chr
224308,NC_000964,4215606,Bacillus_subtilis_subsp__subtilis_str__168_224308,chr
655816,NC_014479,4027676,Bacillus_subtilis_subsp__spizizenii_str__W23_655816,chr
936156,NC_014976,4093599,Bacillus_subtilis_BSn5_936156,chr
281309,NC_005957,5237682,Bacillus_thuringiensis_serovar_konkukian_str__97_27_281309,chr
281309,NC_006578,77112,Bacillus_thuringiensis_serovar_konkukian_str__97_27_281309,pBT9727
